,pairs1,pairs2,residual,Pvalue,correlation,pairs1_name,pairs2_name,pairs1_industry,pairs2_industry
194,000166.XSHE,600000.XSHG,-3.43036089166,0.0390884678326,0.942733317023,申万宏源,浦发银行,资本市场服务,货币金融服务
195,000166.XSHE,600016.XSHG,-4.11300702705,0.00492253236504,0.962021472397,申万宏源,民生银行,资本市场服务,货币金融服务
196,000166.XSHE,600048.XSHG,-3.68318366459,0.0192576086318,0.750356684194,申万宏源,保利地产,资本市场服务,房地产业
197,000166.XSHE,600089.XSHG,-4.17354304747,0.00399919543979,0.971940349931,申万宏源,特变电工,资本市场服务,电气机械和器材制造业
198,000166.XSHE,600176.XSHG,-4.47293435306,0.00135627215899,0.823045779021,申万宏源,中国巨石,资本市场服务,非金属矿物制品业
199,000166.XSHE,600188.XSHG,-3.44959761175,0.0371327240622,0.735205297678,申万宏源,兖州煤业,资本市场服务,煤炭开采和洗选业
200,000166.XSHE,600219.XSHG,-3.42516754045,0.0396310320299,0.951620818413,申万宏源,南山铝业,资本市场服务,有色金属冶炼和压延加工业
201,000166.XSHE,600340.XSHG,-3.48142430344,0.0340779938501,0.845248546738,申万宏源,华夏幸福,资本市场服务,房地产业
202,000166.XSHE,600362.XSHG,-3.92626682364,0.0091218707224,0.85980099495,申万宏源,江西铜业,资本市场服务,有色金属冶炼和压延加工业
203,000166.XSHE,600376.XSHG,-3.59549485182,0.0248178139642,0.944033033209,申万宏源,首开股份,资本市场服务,房地产业
204,000166.XSHE,600383.XSHG,-3.41729092457,0.0404659541052,0.88076532091,申万宏源,金地集团,资本市场服务,房地产业
205,000166.XSHE,600390.XSHG,-4.20165562739,0.0036268112239,0.963622104963,申万宏源,五矿资本,资本市场服务,其他金融业
206,000166.XSHE,600606.XSHG,-3.70060268976,0.0182927358493,0.833013806729,申万宏源,绿地控股,资本市场服务,房地产业
207,000166.XSHE,600663.XSHG,-3.72272670077,0.0171283651838,0.936440422946,申万宏源,陆家嘴,资本市场服务,房地产业
208,000166.XSHE,600820.XSHG,-3.41440592388,0.0407754233169,0.962837522768,申万宏源,隧道股份,资本市场服务,土木工程建筑业
209,000166.XSHE,601088.XSHG,-3.64706462499,0.0214006590504,0.836531362598,申万宏源,中国神华,资本市场服务,煤炭开采和洗选业
210,000166.XSHE,601099.XSHG,-3.69152071039,0.0187903985883,0.971310645672,申万宏源,太平洋,资本市场服务,资本市场服务
211,000166.XSHE,601238.XSHG,-3.56541368,0.027020654627,0.940882378734,申万宏源,广汽集团,资本市场服务,汽车制造业
212,000166.XSHE,601600.XSHG,-3.67976043804,0.0194523625825,0.915320301716,申万宏源,中国铝业,资本市场服务,有色金属冶炼和压延加工业
213,000166.XSHE,601611.XSHG,-4.14567940408,0.00440250373973,0.945328106589,申万宏源,中国核建,资本市场服务,土木工程建筑业
214,000166.XSHE,601628.XSHG,-3.68874798394,0.0189446724076,0.949995722385,申万宏源,中国人寿,资本市场服务,保险业
215,000166.XSHE,601668.XSHG,-3.64001720308,0.0218421345206,0.922291420433,申万宏源,中国建筑,资本市场服务,土木工程建筑业
216,000166.XSHE,601669.XSHG,-3.39768736939,0.0426079824093,0.947178697115,申万宏源,中国电建,资本市场服务,土木工程建筑业
217,000166.XSHE,601766.XSHG,-3.7807293048,0.0143789205935,0.960992157206,申万宏源,中国中车,资本市场服务,铁路、船舶、航空航天和其他运输设备制造业
218,000166.XSHE,601888.XSHG,-3.37316332894,0.0454198610128,-0.847573295697,申万宏源,中国国旅,资本市场服务,商务服务业
219,000166.XSHE,601899.XSHG,-3.64977424796,0.0212329918566,0.79623274079,申万宏源,紫金矿业,资本市场服务,有色金属矿采选业
220,000166.XSHE,601933.XSHG,-4.9535818856,0.000200212199287,0.902930161605,申万宏源,永辉超市,资本市场服务,零售业
221,000166.XSHE,601958.XSHG,-3.56372970696,0.0271487821887,0.84604043653,申万宏源,金钼股份,资本市场服务,有色金属矿采选业
222,000166.XSHE,601985.XSHG,-3.86696392848,0.0110106483505,0.963633738746,申万宏源,中国核电,资本市场服务,电力、热力生产和供应业
223,000166.XSHE,601992.XSHG,-3.6950415798,0.0185960801381,0.951766741343,申万宏源,金隅集团,资本市场服务,非金属矿物制品业
224,000333.XSHE,000402.XSHE,-3.44335637419,0.037758030044,0.868852976343,美的集团,金融街,电气机械和器材制造业,房地产业
225,000333.XSHE,000423.XSHE,-3.54236710814,0.02881994232,0.907466539807,美的集团,东阿阿胶,电气机械和器材制造业,医药制造业
226,000333.XSHE,000559.XSHE,-3.64716162488,0.0213946370718,0.863849580799,美的集团,万向钱潮,电气机械和器材制造业,汽车制造业
227,000333.XSHE,000623.XSHE,-3.42208670175,0.0399558671289,0.839134949612,美的集团,吉林敖东,电气机械和器材制造业,医药制造业
228,000333.XSHE,000625.XSHE,-3.70404167561,0.0181073204725,0.862048594291,美的集团,长安汽车,电气机械和器材制造业,汽车制造业
229,000333.XSHE,000627.XSHE,-3.34024297024,0.0494346741789,0.809670617654,美的集团,天茂集团,电气机械和器材制造业,保险业
230,000333.XSHE,000723.XSHE,-3.7477969811,0.0158879285754,0.824279535519,美的集团,美锦能源,电气机械和器材制造业,石油加工、炼焦和核燃料加工业
231,000333.XSHE,000826.XSHE,-3.43685539281,0.0384187461897,0.830157628442,美的集团,启迪桑德,电气机械和器材制造业,生态保护和环境治理业
232,000333.XSHE,000839.XSHE,-3.47300389126,0.0348647508597,0.817912209036,美的集团,中信国安,电气机械和器材制造业,电信、广播电视和卫星传输服务
233,000333.XSHE,002050.XSHE,-4.75416319952,0.000454170493955,0.948721881151,美的集团,三花智控,电气机械和器材制造业,通用设备制造业
234,000333.XSHE,002153.XSHE,-3.93031022057,0.00900434457772,-0.79295884191,美的集团,石基信息,电气机械和器材制造业,软件和信息技术服务业
235,000333.XSHE,002236.XSHE,-3.57249919401,0.0264872110276,0.890215856502,美的集团,大华股份,电气机械和器材制造业,计算机、通信和其他电子设备制造业
236,000333.XSHE,002241.XSHE,-3.34656978329,0.0486411664339,0.78513584585,美的集团,歌尔股份,电气机械和器材制造业,计算机、通信和其他电子设备制造业
237,000333.XSHE,002352.XSHE,-3.56453279708,0.027087613046,0.881531130469,美的集团,顺丰控股,电气机械和器材制造业,邮政业
238,000333.XSHE,002385.XSHE,-4.3033096038,0.00253017135629,0.919999121281,美的集团,大北农,电气机械和器材制造业,农副食品加工业
239,000333.XSHE,002572.XSHE,-4.81686374668,0.000352378226783,0.939050535033,美的集团,索菲亚,电气机械和器材制造业,家具制造业
240,000333.XSHE,002625.XSHE,-3.76815352182,0.0149395485272,0.829968956658,美的集团,光启技术,电气机械和器材制造业,汽车制造业
241,000333.XSHE,002736.XSHE,-3.41402429824,0.0408165074436,0.826083681196,美的集团,国信证券,电气机械和器材制造业,资本市场服务
242,000333.XSHE,002797.XSHE,-3.50835431035,0.0316619487722,0.867493150004,美的集团,第一创业,电气机械和器材制造业,资本市场服务
243,000333.XSHE,300433.XSHE,-4.02031890423,0.00671644593489,0.791638687908,美的集团,蓝思科技,电气机械和器材制造业,计算机、通信和其他电子设备制造业
244,000333.XSHE,600018.XSHG,-3.41989987899,0.0401877898,0.824462846874,美的集团,上港集团,电气机械和器材制造业,水上运输业
245,000333.XSHE,600029.XSHG,-4.0455479699,0.00617719012232,0.902286213833,美的集团,南方航空,电气机械和器材制造业,航空运输业
246,000333.XSHE,600061.XSHG,-3.39392393219,0.0430298311117,0.792215940744,美的集团,国投资本,电气机械和器材制造业,资本市场服务
247,000333.XSHE,600066.XSHG,-4.08840866585,0.00535032407924,0.91720722466,美的集团,宇通客车,电气机械和器材制造业,汽车制造业
248,000333.XSHE,600111.XSHG,-3.36478479662,0.046415117815,0.871343225188,美的集团,北方稀土,电气机械和器材制造业,有色金属冶炼和压延加工业
249,000333.XSHE,600115.XSHG,-4.52015457925,0.00113452114549,0.920833579679,美的集团,东方航空,电气机械和器材制造业,航空运输业
250,000333.XSHE,600271.XSHG,-3.82239266307,0.0126520280936,-0.79580479464,美的集团,航天信息,电气机械和器材制造业,计算机、通信和其他电子设备制造业
251,000333.XSHE,600369.XSHG,-3.41126339418,0.0411147659388,0.801722423834,美的集团,西南证券,电气机械和器材制造业,资本市场服务
252,000333.XSHE,600373.XSHG,-4.26726607902,0.00287812822959,0.868884409018,美的集团,中文传媒,电气机械和器材制造业,新闻和出版业
253,000333.XSHE,600415.XSHG,-3.46764805992,0.0353731136302,0.810626178506,美的集团,小商品城,电气机械和器材制造业,商务服务业
254,000333.XSHE,600663.XSHG,-3.3883028735,0.0436663744542,0.759242597348,美的集团,陆家嘴,电气机械和器材制造业,房地产业
255,000333.XSHE,600682.XSHG,-3.82548968017,0.0125313264391,0.883761848336,美的集团,南京新百,电气机械和器材制造业,零售业
256,000333.XSHE,600816.XSHG,-4.06118247611,0.00586301539063,0.863693455855,美的集团,安信信托,电气机械和器材制造业,其他金融业
257,000333.XSHE,600909.XSHG,-3.52348587651,0.0303694391195,0.871383567205,美的集团,华安证券,电气机械和器材制造业,资本市场服务
258,000333.XSHE,601018.XSHG,-3.47604219401,0.0345791164253,0.810022374345,美的集团,宁波港,电气机械和器材制造业,水上运输业
259,000333.XSHE,601198.XSHG,-4.16352839442,0.00414008863017,0.833307705105,美的集团,东兴证券,电气机械和器材制造业,资本市场服务
260,000333.XSHE,601228.XSHG,-3.9300980426,0.00901047786182,0.83570681345,美的集团,广州港,电气机械和器材制造业,水上运输业
261,000333.XSHE,601377.XSHG,-3.58181396925,0.0257997137151,0.847293808209,美的集团,兴业证券,电气机械和器材制造业,资本市场服务
262,000333.XSHE,601633.XSHG,-4.43811592072,0.00154498487508,0.91978197188,美的集团,长城汽车,电气机械和器材制造业,汽车制造业
263,000333.XSHE,601788.XSHG,-3.74706259235,0.015923110694,0.797612674561,美的集团,光大证券,电气机械和器材制造业,资本市场服务
264,000333.XSHE,601919.XSHG,-4.15153170613,0.00431483504862,0.904085348639,美的集团,中远海控,电气机械和器材制造业,水上运输业
265,000333.XSHE,603858.XSHG,-3.54343996193,0.0287339643649,0.86119265691,美的集团,步长制药,电气机械和器材制造业,医药制造业
266,000338.XSHE,000858.XSHE,-3.84871431821,0.0116582773415,0.648313708671,潍柴动力,五粮液,汽车制造业,酒、饮料和精制茶制造业
267,000338.XSHE,000895.XSHE,-4.47782434828,0.00133155925957,0.696094618402,潍柴动力,双汇发展,汽车制造业,农副食品加工业
268,000338.XSHE,002304.XSHE,-4.40125806664,0.0017711769455,0.71311053981,潍柴动力,洋河股份,汽车制造业,酒、饮料和精制茶制造业
269,000338.XSHE,600104.XSHG,-4.02092869151,0.00670292538202,0.602980680218,潍柴动力,上汽集团,汽车制造业,汽车制造业
270,000338.XSHE,600519.XSHG,-5.16614520854,8.05513477304e-05,0.809595757096,潍柴动力,贵州茅台,汽车制造业,酒、饮料和精制茶制造业
271,000338.XSHE,600690.XSHG,-3.77015703351,0.0148489612965,0.600273646197,潍柴动力,青岛海尔,汽车制造业,电气机械和器材制造业
272,000338.XSHE,600809.XSHG,-3.6149654291,0.0234759982391,0.62117060233,潍柴动力,山西汾酒,汽车制造业,酒、饮料和精制茶制造业
273,000402.XSHE,000413.XSHE,-3.76053339885,0.0152885516292,0.926539556873,金融街,东旭光电,房地产业,计算机、通信和其他电子设备制造业
274,000402.XSHE,000728.XSHE,-3.61625145701,0.0233896214369,0.949309365157,金融街,国元证券,房地产业,资本市场服务
275,000402.XSHE,000783.XSHE,-3.98994328606,0.00742196467635,0.95083694937,金融街,长江证券,房地产业,资本市场服务
276,000402.XSHE,000839.XSHE,-3.70553124937,0.018027520587,0.961493744814,金融街,中信国安,房地产业,电信、广播电视和卫星传输服务
277,000402.XSHE,002081.XSHE,-3.75577647299,0.0155100425287,0.969920355389,金融街,金螳螂,房地产业,建筑装饰和其他建筑业
278,000402.XSHE,002508.XSHE,-3.37556648427,0.0451376858937,0.959605236835,金融街,老板电器,房地产业,电气机械和器材制造业
279,000402.XSHE,002555.XSHE,-3.86676719068,0.0110174555555,0.911518745971,金融街,三七互娱,房地产业,互联网和相关服务
280,000402.XSHE,002797.XSHE,-3.67215922451,0.0198909601291,0.974706215614,金融街,第一创业,房地产业,资本市场服务
281,000402.XSHE,300072.XSHE,-3.37876803416,0.0447640251431,0.945867049204,金融街,三聚环保,房地产业,化学原料和化学制品制造业
282,000402.XSHE,600011.XSHG,-3.52064467116,0.0306086429359,-0.736068856174,金融街,华能国际,房地产业,电力、热力生产和供应业
283,000402.XSHE,600176.XSHG,-4.51742741564,0.0011463456438,0.891342384943,金融街,中国巨石,房地产业,非金属矿物制品业
284,000402.XSHE,600177.XSHG,-3.53497399289,0.0294184221596,0.97473223439,金融街,雅戈尔,房地产业,房地产业
285,000402.XSHE,600188.XSHG,-3.66333738202,0.0204107667452,0.843289960211,金融街,兖州煤业,房地产业,煤炭开采和洗选业
286,000402.XSHE,600271.XSHG,-3.37816221924,0.0448345336646,-0.846749541774,金融街,航天信息,房地产业,计算机、通信和其他电子设备制造业
287,000402.XSHE,600362.XSHG,-4.33726727908,0.00223828787982,0.934903187197,金融街,江西铜业,房地产业,有色金属冶炼和压延加工业
288,000402.XSHE,600383.XSHG,-3.71561056698,0.0174955887323,0.932068245078,金融街,金地集团,房地产业,房地产业
289,000402.XSHE,600522.XSHG,-3.68392162462,0.0192158482153,0.88092121813,金融街,中天科技,房地产业,电气机械和器材制造业
290,000402.XSHE,600703.XSHG,-3.67657006037,0.0196354131229,0.84696971477,金融街,三安光电,房地产业,计算机、通信和其他电子设备制造业
291,000402.XSHE,600704.XSHG,-3.50485103317,0.0319677712447,0.95777121898,金融街,物产中大,房地产业,批发业
292,000402.XSHE,600705.XSHG,-3.44488813424,0.0376037500479,0.888752179804,金融街,中航资本,房地产业,其他金融业
293,000402.XSHE,600795.XSHG,-3.93404956971,0.00889686643647,0.921870542814,金融街,国电电力,房地产业,电力、热力生产和供应业
294,000402.XSHE,600887.XSHG,-3.33779770645,0.0497442013773,0.856254237087,金融街,伊利股份,房地产业,食品制造业
295,000402.XSHE,600909.XSHG,-3.3922795899,0.0432152362887,0.960493953457,金融街,华安证券,房地产业,资本市场服务
296,000402.XSHE,600919.XSHG,-3.65098536247,0.0211584196493,0.942164631996,金融街,江苏银行,房地产业,货币金融服务
297,000402.XSHE,600958.XSHG,-3.95259668938,0.00838060326875,0.952830395993,金融街,东方证券,房地产业,资本市场服务
298,000402.XSHE,601108.XSHG,-4.02801099606,0.00654768552793,0.972376684615,金融街,财通证券,房地产业,资本市场服务
299,000402.XSHE,601933.XSHG,-3.41924134514,0.0402578506694,0.935849409447,金融街,永辉超市,房地产业,零售业
300,000413.XSHE,000559.XSHE,-3.82958019067,0.0123734711979,0.975939633655,东旭光电,万向钱潮,计算机、通信和其他电子设备制造业,汽车制造业
301,000413.XSHE,002202.XSHE,-4.19704208693,0.00368565685105,0.924665446026,东旭光电,金风科技,计算机、通信和其他电子设备制造业,通用设备制造业
302,000413.XSHE,002470.XSHE,-3.71342027158,0.0176099970351,0.908149071959,东旭光电,金正大,计算机、通信和其他电子设备制造业,化学原料和化学制品制造业
303,000413.XSHE,002500.XSHE,-3.33670931221,0.0498824849647,0.939881767664,东旭光电,山西证券,计算机、通信和其他电子设备制造业,资本市场服务
